PublicID	Analyzable	AccessionNumber	NewlySubmittedSample	Country	Province	Year	Source	Population	Cov5x	Cov10x	Cov25x	Cov50x	Cov100x	CovTotal	LenTotal	Fws	SampleInJointCallVcf	InImputedDeconvolutedVCF	RemovedInDedup	Hap1Ratio	Hap2Ratio
PE0216-C	True	ERR696905	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	18859390.0	15623273.0	7453795.0	276934.0	31378.0	439955818.0	22296095.0	0.99415612374462	True	True	False	1.0	0.0
PE0218-C	True	ERR689184	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22628001.0	22221437.0	20928873.0	18699960.0	14593144.0	3293160539.0	23020490.0	0.616770695490135	True	True	False	0.83	0.17
PE0221-C	True	ERR696931	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	21596548.0	20287339.0	16339970.0	10875076.0	290613.0	1071010789.0	22793626.0	0.893635352995009	True	True	False	0.88	0.12
PE0223-C	True	ERR689183	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22389447.0	21889885.0	20440038.0	18125050.0	14133678.0	3211952636.0	22961458.0	0.966631115718414	True	True	False	1.0	0.0
PE0224-C	True	ERR696892	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	19075826.0	15916169.0	7814761.0	276707.0	32585.0	450984168.0	22332031.0	0.993354906722978	True	True	False	1.0	0.0
PE0225-C	True	ERR662109	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	14857356.0	7536432.0	141862.0	17233.0	596.0	189387091.0	21334250.0	0.986811903858574	True	True	False	1.0	0.0
PE0226-C	True	ERR689198	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22417335.0	21950170.0	20377075.0	17641150.0	13208899.0	2852913146.0	22863927.0	0.991642071468057	True	True	False	1.0	0.0
PE0227-C	True	ERR696885	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	18628988.0	14039366.0	1837939.0	41883.0	1132.0	317393422.0	22548841.0	0.936710031970772	True	True	False	0.95	0.05
PE0229-C	True	ERR696920	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22287676.0	21547460.0	19145020.0	15216354.0	8730135.0	1815148206.0	22959281.0	0.709451611597752	True	True	False	0.79	0.14
PE0230-C	True	ERR696955	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22466671.0	22043013.0	20614221.0	18070443.0	13647993.0	3027550483.0	22879763.0	0.993995291800457	True	True	False	1.0	0.0
PE0237-C	True	ERR696918	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	21995419.0	21205758.0	18898814.0	15396139.0	10088619.0	2003206997.0	22850492.0	0.961232947880979	True	True	False	1.0	0.0
PE0241-C	True	ERR662099	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	5430401.0	626971.0	14627.0	256.0	0.0	81360337.0	18559445.0	0.997290269141912	True	True	False	1.0	0.0
PE0242-C	True	ERR696898	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	19845191.0	17214915.0	11154382.0	1444653.0	85085.0	586966868.0	22435732.0	0.993119402620533	True	True	False	1.0	0.0
PE0244-C	True	ERR696907	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	19228598.0	15933684.0	7026423.0	176225.0	14468.0	430599959.0	22417893.0	0.95749605729956	True	True	False	1.0	0.0
PE0245-C	True	ERR676519	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22707713.0	22375071.0	21217193.0	19080275.0	15043443.0	3549562230.0	23023829.0	0.681628646468225	True	True	False	1.0	0.0
PE0251-C	True	ERR689227	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22471179.0	21985845.0	20524354.0	18068770.0	13882988.0	3113897013.0	23015875.0	0.953568864883846	True	True	False	1.0	0.0
PE0252-C	True	ERR689236	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22269193.0	21744056.0	20244984.0	17923918.0	14149840.0	3393939328.0	22844930.0	0.986865582729073	True	True	False	1.0	0.0
PE0253-C	True	ERR689177	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	20350269.0	18862014.0	15401783.0	11319520.0	1392789.0	1156711703.0	22337384.0	0.975012258823371	True	True	False	1.0	0.0
PE0254-C	True	ERR689212	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22565319.0	22211354.0	20981146.0	18634435.0	14257612.0	3123450095.0	22924957.0	0.989580110388886	True	True	False	1.0	0.0
PE0255-C	True	ERR676497	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22530453.0	22223476.0	21179001.0	19173255.0	14861541.0	3151678197.0	22866272.0	0.988277770293971	True	True	False	1.0	0.0
PE0256-C	True	ERR696932	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22263681.0	21516818.0	19128076.0	15387828.0	9442092.0	1886992045.0	22943420.0	0.654431263844312	True	True	False	0.76	0.24
PE0258-C	True	ERR676493	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22596189.0	22270368.0	21134314.0	18978515.0	14756595.0	3216896123.0	22920347.0	0.991523430893242	True	True	False	1.0	0.0
PE0259-C	True	ERR696895	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	16755313.0	12569530.0	1766166.0	97833.0	7942.0	292636670.0	21893773.0	0.981036446099867	True	True	False	1.0	0.0
PE0261-C	True	ERR689188	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22437054.0	22015607.0	20685862.0	18437379.0	14431260.0	3295231251.0	22888205.0	0.992587195732745	True	True	False	1.0	0.0
PE0262-C	True	ERR689163	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22480082.0	22017179.0	20577396.0	18017879.0	13163202.0	2665493025.0	22974148.0	0.894947726249973	True	True	False	0.87	0.13
PE0264-C	True	ERR696958	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	20316869.0	18338039.0	13737875.0	7527033.0	237147.0	847408156.0	22480453.0	0.991184046968029	True	True	False	1.0	0.0
PE0265-C	True	ERR676509	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22391093.0	21963798.0	20644897.0	18446165.0	14533333.0	3332832535.0	22857975.0	0.991226947763421	True	True	False	1.0	0.0
PE0266-C	True	ERR676533	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22701611.0	22387118.0	21338982.0	19474624.0	15780438.0	3715084537.0	23030824.0	0.654445570042724	True	True	False	0.94	0.06
PE0267-C	True	ERR676544	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22665923.0	22363267.0	21471164.0	20063127.0	17292684.0	4891243184.0	22999917.0	0.893256955011875	True	True	False	0.92	0.08
PE0268-C	True	ERR676518	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22396491.0	21915917.0	20505273.0	18300048.0	14656794.0	3625039420.0	22942910.0	0.967184685397134	True	True	False	1.0	0.0
PE0271-C	True	ERR676471	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22164480.0	21591929.0	19984033.0	17542147.0	13497258.0	2935551111.0	22810075.0	0.987156369793651	True	True	False	1.0	0.0
PE0273-C	True	ERR676472	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22556290.0	22239725.0	21207117.0	19214657.0	14908283.0	3168083980.0	22895354.0	0.985397445802365	True	True	False	1.0	0.0
PE0274-C	True	ERR689225	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22663857.0	22233314.0	20677649.0	17681899.0	12378298.0	2551531233.0	23057442.0	0.762944001577667	True	True	False	0.8	0.2
PE0275-C	True	ERR689235	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22642885.0	22298982.0	21175443.0	19194545.0	15321661.0	3622762374.0	22985345.0	0.830872548360655	True	True	False	0.82	0.18
PE0276-C	True	ERR696908	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	18842177.0	15869721.0	8431649.0	390081.0	38363.0	468885335.0	22198090.0	0.993376414567717	True	True	False	1.0	0.0
PE0278-C	True	ERR676484	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22594979.0	22361003.0	21489543.0	19646772.0	15521343.0	3381872932.0	22860746.0	0.992724066222144	True	True	False	1.0	0.0
PE0281-C	True	ERR676492	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22344242.0	21832422.0	20290778.0	17916174.0	14044802.0	3241363888.0	22862756.0	0.988090406647909	True	True	False	1.0	0.0
PE0282-C	True	ERR676504	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22532279.0	22158725.0	21011345.0	19016654.0	15106994.0	3440316454.0	22962600.0	0.973252760286038	True	True	False	1.0	0.0
PE0283-C	True	ERR689233	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22421531.0	21997611.0	20637752.0	18217332.0	13819519.0	2970990493.0	22867039.0	0.992976417755983	True	True	False	1.0	0.0
PE0285-C	True	ERR689175	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22390548.0	21949920.0	20588246.0	18302482.0	14193989.0	3205100901.0	22871706.0	0.992799196890081	True	True	False	1.0	0.0
PE0288-C	True	ERR676474	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22406517.0	21965143.0	20518434.0	17975721.0	13523028.0	2862591408.0	22854608.0	0.991805152986038	True	True	False	1.0	0.0
PE0290-C	True	ERR689200	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22469803.0	22062794.0	20647141.0	18038063.0	13503049.0	2919694778.0	22858552.0	0.986609735921897	True	True	False	0.78	0.22
PE0292-C	True	ERR676529	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22387108.0	21951546.0	20743798.0	18872582.0	15376208.0	3620976963.0	22886155.0	0.980365552729956	True	True	False	1.0	0.0
PE0294-C	True	ERR676482	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22604606.0	22329519.0	21344307.0	19304312.0	15011045.0	3308166634.0	22907553.0	0.989961414034818	True	True	False	0.81	0.19
PE0297-C	True	ERR676506	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22460684.0	22064591.0	20766243.0	18480919.0	14301905.0	3203060807.0	22873124.0	0.993691136371893	True	True	False	1.0	0.0
PE0298-C	True	ERR689176	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22396816.0	21996868.0	20822046.0	18840386.0	14997288.0	3369928466.0	22863591.0	0.984406054107954	True	True	False	1.0	0.0
PE0299-C	True	ERR696933	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	21973844.0	21041997.0	17977848.0	13522331.0	4838529.0	1501376895.0	22787479.0	0.893288032641187	True	True	False	0.85	0.15
PE0301-C	True	ERR689190	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22536590.0	22198128.0	21052528.0	18890581.0	14599937.0	3206407582.0	22903102.0	0.986588206367114	True	True	False	1.0	0.0
PE0303-C	True	ERR689191	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22600160.0	22283205.0	21224941.0	19159950.0	14938886.0	3348120316.0	22987664.0	0.973554896311274	True	True	False	1.0	0.0
PE0305-C	True	ERR676469	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22539698.0	22164767.0	20922257.0	18581254.0	14009402.0	3011925912.0	22932305.0	0.989218914484251	True	True	False	1.0	0.0
PE0307-C	True	ERR676495	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22664224.0	22425811.0	21521364.0	19572519.0	15354552.0	3377563663.0	22912948.0	0.992545961471912	True	True	False	1.0	0.0
PE0308-C	True	ERR689199	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22435295.0	21979685.0	20391528.0	17556137.0	12957668.0	2751829000.0	22887610.0	0.99028245695777	True	True	False	1.0	0.0
PE0309-C	True	ERR676507	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22559991.0	22150541.0	20861190.0	18668315.0	14614828.0	3295131713.0	22973403.0	0.927232661241086	True	True	False	0.75	0.21
PE0310-C	True	ERR689226	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22358429.0	21893663.0	20470520.0	18003292.0	13535171.0	2902397275.0	22864690.0	0.98601106137288	True	True	False	1.0	0.0
PE0311-C	True	ERR696957	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	19490502.0	16505950.0	9044068.0	394966.0	50497.0	491013720.0	22436528.0	0.965127351208606	True	True	False	1.0	0.0
PE0314-C	True	ERR676485	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22517897.0	22143351.0	20958021.0	18902940.0	15091970.0	3530721737.0	22960719.0	0.972080963297616	True	True	False	1.0	0.0
PE0315-C	True	ERR689192	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22563999.0	22215127.0	21099288.0	19081222.0	15096684.0	3412476321.0	22934628.0	0.954288605214441	True	True	False	0.67	0.33
PE0317-C	True	ERR689187	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22239462.0	21716365.0	20231930.0	17968151.0	14194833.0	3284694180.0	22820264.0	0.989936872571597	True	True	False	1.0	0.0
PE0324-C	True	ERR662116	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	4739841.0	396565.0	5138.0	120.0	0.0	78159895.0	19301548.0	0.99762321208517	True	True	False	1.0	0.0
PE0327-C	True	ERR696921	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	11113284.0	3518251.0	48497.0	2462.0	95.0	134355474.0	20477512.0	0.992534676417732	True	True	False	1.0	0.0
PE0329-C	True	ERR676470	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22447411.0	22033606.0	20780721.0	18668278.0	14820774.0	3491320507.0	22920715.0	0.983414579248882	True	True	False	1.0	0.0
PE0330-C	True	ERR676494	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22628714.0	22363244.0	21403608.0	19509825.0	15500584.0	3455303233.0	22908543.0	0.990261274155819	True	True	False	1.0	0.0
PE0332-C	True	ERR662115	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	2583266.0	117101.0	17.0	0.0	0.0	57325485.0	17155253.0	0.967075307426215	True	True	False	0.98	0.02
PE0335-C	True	ERR689189	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22522496.0	22130126.0	20854023.0	18506321.0	14074843.0	3016331012.0	22966785.0	0.966254868154503	True	True	False	1.0	0.0
PE0336-C	True	ERR676508	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22477832.0	22056571.0	20732814.0	18521604.0	14552484.0	3297869866.0	22911897.0	0.987720396578504	True	True	False	1.0	0.0
PE0337-C	True	ERR676510	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22569015.0	22240074.0	21107075.0	18936837.0	14568715.0	3087288045.0	22907757.0	0.983873625580027	True	True	False	1.0	0.0
PE0339-C	True	ERR689237	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22423302.0	21978303.0	20668708.0	18520652.0	14751292.0	3598214869.0	22957739.0	0.970786726088352	True	True	False	1.0	0.0
PE0340-C	True	ERR696946	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22469732.0	21995749.0	20156829.0	16616680.0	10592324.0	2101576046.0	22901772.0	0.979460427834221	True	True	False	1.0	0.0
PE0341-C	True	ERR689167	False	Tanzania	Mkuzi-Muheza	2013	MalariaGen	EAF	22571923.0	22180185.0	20911448.0	18579612.0	14063005.0	3020218351.0	22978221.0	0.950939293862298	True	True	False	1.0	0.0
PE0348-C	True	ERR696937	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22063507.0	21214783.0	18470283.0	14407840.0	7126518.0	1656706098.0	22892525.0	0.976272963853034	True	True	False	1.0	0.0
PE0349-C	True	ERR696961	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22579240.0	22262116.0	21039832.0	18557747.0	13974036.0	3198796661.0	22882860.0	0.990295471340086	True	True	False	1.0	0.0
PE0350-C	True	ERR689178	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22551637.0	22257932.0	21301788.0	19591570.0	16012399.0	3809316985.0	22891193.0	0.990628505179132	True	True	False	0.75	0.25
PE0351-C	True	ERR689213	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22503263.0	22130608.0	20882228.0	18634396.0	14557311.0	3392893056.0	22891861.0	0.993160983873464	True	True	False	1.0	0.0
PE0362-C	True	ERR696945	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22856161.0	22659663.0	21937710.0	20280316.0	16367302.0	3963920308.0	23078001.0	0.935533928998998	True	True	False	0.93	0.07
PE0366-C	True	ERR676511	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22627047.0	22306453.0	21174947.0	18993951.0	14752920.0	3300524499.0	22948776.0	0.986952230705846	True	True	False	1.0	0.0
PE0367-C	True	ERR696910	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	10487893.0	3405938.0	69778.0	5279.0	72.0	129215852.0	19908770.0	0.990009541954437	True	True	False	1.0	0.0
PE0368-C	True	ERR689193	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22555859.0	22130120.0	20817687.0	18622274.0	14601459.0	3311666931.0	22992182.0	0.826611551101343	True	True	False	1.0	0.0
PE0372-C	True	ERR689240	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22663461.0	22259690.0	20919432.0	18564425.0	14305441.0	3169615510.0	23034794.0	0.539032871781397	True	True	False	1.0	0.0
PE0373-C	True	ERR696913	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	1754523.0	97493.0	2660.0	74.0	0.0	50349369.0	16994384.0	0.996035207620675	True	True	False	1.0	0.0
PE0375-C	True	ERR696909	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	2029967.0	99659.0	2161.0	28.0	0.0	53525386.0	17403255.0	0.993315394260733	True	True	False	1.0	0.0
PE0378-C	True	ERR696960	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22310030.0	21633322.0	19116061.0	14929543.0	7778435.0	1812394749.0	22869511.0	0.991170754910855	True	True	False	1.0	0.0
PE0379-C	True	ERR696924	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	14967654.0	9196628.0	327629.0	14997.0	197.0	211942287.0	21445188.0	0.982208897788286	True	True	False	1.0	0.0
PE0383-C	True	ERR689215	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22532328.0	22207045.0	21129347.0	19121512.0	15239823.0	3601576655.0	22890245.0	0.990290098734104	True	True	False	1.0	0.0
PE0385-C	True	ERR696949	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22597344.0	22268899.0	20892019.0	17873790.0	12434785.0	2482831996.0	22892020.0	0.989432910862084	True	True	False	0.71	0.29
PE0386-C	True	ERR696934	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22686033.0	22316732.0	20882795.0	18050654.0	13106855.0	2702815930.0	22995043.0	0.730175037014587	True	True	False	1.0	0.0
PE0387-C	True	ERR689165	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22203273.0	21626377.0	19894352.0	17040356.0	12372251.0	2508722189.0	22813833.0	0.986858879967418	True	True	False	1.0	0.0
PE0390-C	True	ERR689156	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22511686.0	22137060.0	20898909.0	18627767.0	14322101.0	3169933655.0	22899339.0	0.986961882870686	True	True	False	1.0	0.0
PE0391-C	True	ERR696935	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22400390.0	21665598.0	19143963.0	15107239.0	8478812.0	1786027970.0	23026102.0	0.620502741799202	True	True	False	1.0	0.0
PE0393-C	True	ERR676499	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22647768.0	22358457.0	21353637.0	19365344.0	15185434.0	3324424749.0	22966547.0	0.978582508512471	True	True	False	1.0	0.0
PE0397-C	True	ERR689216	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22435571.0	21954830.0	20507813.0	18147991.0	14129571.0	3245440265.0	22947483.0	0.952978361164621	True	True	False	1.0	0.0
PE0404-C	True	ERR662101	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	6550609.0	999903.0	7330.0	58.0	0.0	88061954.0	18128868.0	0.982728195404847	True	True	False	1.0	0.0
PE0405-C	True	ERR689169	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22462063.0	22060865.0	20883192.0	18917252.0	15054664.0	3478509468.0	22904451.0	0.971257930537747	True	True	False	1.0	0.0
PE0406-C	True	ERR689205	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22610081.0	22318453.0	21263100.0	19205231.0	15187672.0	3619513374.0	22911830.0	0.99092768437318	True	True	False	1.0	0.0
PE0409-C	True	ERR689241	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22534647.0	22077372.0	20648256.0	18155765.0	13571660.0	2862902115.0	23016268.0	0.890524497972393	True	True	False	0.91	0.08
PE0411-C	True	ERR676498	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22499948.0	22096917.0	20824650.0	18661833.0	14789567.0	3444380925.0	22969735.0	0.975270568947084	True	True	False	1.0	0.0
PE0412-C	True	ERR689228	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22550656.0	22213766.0	21088146.0	19048962.0	15123235.0	3523123155.0	22909904.0	0.990747469182929	True	True	False	1.0	0.0
PE0416-C	True	ERR676522	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22477792.0	22109174.0	20959055.0	18991083.0	15151317.0	3518065162.0	22872964.0	0.987965060775056	True	True	False	0.72	0.28
PE0418-C	True	ERR696901	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	1244296.0	50015.0	261.0	0.0	0.0	45108722.0	16630542.0	0.978140417125311	True	True	False	0.99	0.01
PE0419-C	True	ERR689181	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22503879.0	22196013.0	21177507.0	19294697.0	15404801.0	3524799089.0	22857344.0	0.9922115638931	True	True	False	1.0	0.0
PE0421-C	True	ERR689217	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22384085.0	21750276.0	19977326.0	17410428.0	13561203.0	3123296338.0	23024307.0	0.673523278168613	True	True	False	0.71	0.2
PE0424-C	True	ERR689166	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22563330.0	22248798.0	21183537.0	19164932.0	14945335.0	3358056719.0	22898677.0	0.993256204201334	True	True	False	1.0	0.0
PE0425-C	True	ERR689179	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22537686.0	22202523.0	21139615.0	19297854.0	15615372.0	3674361977.0	22921937.0	0.978504130824917	True	True	False	1.0	0.0
PE0426-C	True	ERR689180	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22591094.0	22304166.0	21378032.0	19686367.0	16055949.0	3759949213.0	22903928.0	0.992331964826002	True	True	False	0.75	0.25
PE0429-C	True	ERR689157	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22384001.0	21883493.0	20230658.0	17360642.0	12574395.0	2569251226.0	22882691.0	0.991460611638463	True	True	False	1.0	0.0
PE0430-C	True	ERR676486	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22662440.0	22420230.0	21599716.0	19964014.0	16393836.0	3846544074.0	22931405.0	0.989085984449588	True	True	False	1.0	0.0
PE0431-C	True	ERR676487	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22596287.0	22290636.0	21247379.0	19266203.0	15194126.0	3305690826.0	22912225.0	0.984602803544862	True	True	False	1.0	0.0
PE0432-C	True	ERR689146	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22697919.0	22302256.0	20865535.0	18225485.0	13407613.0	2783678759.0	23045770.0	0.646521186054798	True	True	False	0.76	0.24
PE0435-C	True	ERR689206	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22692911.0	22423815.0	21433967.0	19444435.0	15381917.0	3600722202.0	22966702.0	0.853957503267785	True	True	False	0.77	0.23
PE0436-C	True	ERR689207	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22557255.0	22173059.0	20903957.0	18579223.0	14353086.0	3255244104.0	22965962.0	0.96136487709627	True	True	False	1.0	0.0
PE0437-C	True	ERR689171	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22551402.0	22210169.0	21166497.0	19304423.0	15308837.0	3305195180.0	22912882.0	0.990405354456513	True	True	False	1.0	0.0
PE0440-C	True	ERR689182	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22549906.0	22197970.0	20979859.0	18681820.0	14163470.0	2973652214.0	22928156.0	0.986096089575767	True	True	False	1.0	0.0
PE0441-C	True	ERR689196	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22774085.0	22354065.0	20786588.0	17958148.0	13278108.0	2838360064.0	23095618.0	0.496745128473464	True	True	False	0.76	0.24
PE0444-C	True	ERR689218	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22661430.0	22303130.0	21128344.0	18927233.0	14642036.0	3272973184.0	23031488.0	0.823048325408804	True	True	False	0.75	0.24
PE0447-C	True	ERR676501	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22560788.0	22229559.0	21076967.0	18957174.0	14954396.0	3413537576.0	22909839.0	0.981867154958914	True	True	False	1.0	0.0
PE0454-C	True	ERR689158	False	Tanzania	Nachingwea	2013	MalariaGen	EAF	22405498.0	21947921.0	20406939.0	17576135.0	12621278.0	2579576912.0	22854353.0	0.99181586360806	True	True	False	1.0	0.0
PE0456-C	True	ERR676512	False	Tanzania	Muleba	2013	MalariaGen	EAF	22625526.0	22270733.0	21133681.0	19162970.0	15325130.0	3514061747.0	22986552.0	0.859243246559502	True	True	False	0.8	0.2
PE0471-C	True	ERR676515	False	Tanzania	Muleba	2013	MalariaGen	EAF	22546664.0	22237641.0	21230024.0	19432413.0	15889264.0	3894338692.0	22886903.0	0.992460224149744	True	True	False	1.0	0.0
PE0476-C	True	ERR689172	False	Tanzania	Muleba	2013	MalariaGen	EAF	22583987.0	22294806.0	21306796.0	19383258.0	15189473.0	3298097102.0	22912939.0	0.985198296526191	True	True	False	1.0	0.0
PE0477-C	True	ERR689209	False	Tanzania	Muleba	2013	MalariaGen	EAF	22341009.0	21855437.0	20356225.0	17859337.0	13689583.0	3059263786.0	22850509.0	0.9889300044484	True	True	False	1.0	0.0
PE0479-C	True	ERR689173	False	Tanzania	Muleba	2013	MalariaGen	EAF	22568374.0	22249333.0	21208166.0	19284486.0	15284081.0	3430618273.0	22910151.0	0.988492426981517	True	True	False	1.0	0.0
PE0483-C	True	ERR696914	False	Tanzania	Muleba	2013	MalariaGen	EAF	15047673.0	9047674.0	291669.0	30459.0	912.0	209802185.0	21622334.0	0.946912456473655	True	True	False	0.79	0.19
PE0485-C	True	ERR689147	False	Tanzania	Muleba	2013	MalariaGen	EAF	22651404.0	22288571.0	21118596.0	18899493.0	14499204.0	3149970645.0	23049226.0	0.938715380321356	True	True	False	0.95	0.05
PE0492-C	True	ERR676514	False	Tanzania	Muleba	2013	MalariaGen	EAF	22384904.0	21974785.0	20806862.0	18954761.0	15585963.0	3960411403.0	22855538.0	0.989598550263436	True	True	False	1.0	0.0
PE0493-C	True	ERR676534	False	Tanzania	Muleba	2013	MalariaGen	EAF	22413909.0	21997363.0	20771683.0	18778422.0	15029587.0	3453678477.0	22886902.0	0.987416322756197	True	True	False	1.0	0.0
PE0494-C	True	ERR676465	False	Tanzania	Muleba	2013	MalariaGen	EAF	22303468.0	21859907.0	20553850.0	18449133.0	14687063.0	3513736165.0	22801309.0	0.987512626045212	True	True	False	1.0	0.0
